rank_1based,id,name,network,symbol,private,created,proposalsCount,followersCount,cum_proposals,cum_coverage,is_selected
8724,ideamarket.eth,Ideamarket,42161,IMO,False,1643782102,13,3609,279476,0.9343867121808352,False
8725,matheww.eth,mathew.test,321,vSKCS,False,1662692779,13,12,279489,0.9344301757600275,False
8726,junglebayapeclub.eth,Junglebay Ape Club,1,JBAC,False,1643842109,13,318,279502,0.9344736393392199,False
8727,dali.daobuilding.eth,dalifornia,5,statex,False,1648885550,13,14,279515,0.9345171029184122,False
8728,dai-prize-pool,Dai Prize Pool (PoolTogether),1,PcDAI,False,1620456734,13,11,279528,0.9345605664976044,False
8729,driftvote.eth,driftvote.eth,1,driftvote,False,1653657173,13,5,279541,0.9346040300767968,False
8730,lickmegently.eth,Lickme Gently Network,1,ETH,True,1703408809,13,14,279554,0.9346474936559891,False
8731,rocket.rocket77.eth,Rocket to the moon,1,VOTE,False,1713384723,13,17,279567,0.9346909572351815,False
8732,3acliquidator.eth,THE DAO,1,VOTE,False,1680645008,13,5,279580,0.9347344208143737,False
8733,mutaborbro.eth,Dobermoon,1,VOTE,True,1690556753,13,11,279593,0.934777884393566,False
8734,walker687.eth,Walker,1,VOTE,False,1691207438,13,10,279606,0.9348213479727584,False
8735,cronoslizards.eth,LizzyDAO,25,LIZ,True,1643698690,13,55,279619,0.9348648115519507,False
8736,766877.eth,dafengbaoli,1,eth,False,1688785043,13,2,279632,0.9349082751311429,False
8737,lotus-car.eth,Pollus DAO,1,VOTE,False,1691669506,13,0,279645,0.9349517387103353,False
8738,screensaver.eth,Screensaver DAO,137,SSD,False,1621101248,13,2,279658,0.9349952022895276,False
8739,polterfinance.eth,Polter Finance,146,POLTER,False,1713913698,13,85,279671,0.93503866586872,False
8740,50947.eth,昭,43114,VOTE,False,1683723563,13,16,279684,0.9350821294479122,False
8741,osstapa.eth,OsstDAO,42161,ETH,True,1687165836,13,16,279697,0.9351255930271045,False
8742,dsg666.eth,DSG,1,VOTE,False,1683699939,13,6,279710,0.9351690566062969,False
8743,moonnight.eth,moonclub,1,VOTE,True,1659241438,13,20,279723,0.9352125201854892,False
8744,tangling.eth,tangling,1,USDT,False,1672744678,13,1,279736,0.9352559837646814,False
8745,vertina.eth,Vinland,1,VOTE,False,1688236983,13,1,279749,0.9352994473438738,False
8746,cryptocarnes.eth,CCIlluvium,137,CCILVALpah,False,1653639562,13,6,279762,0.9353429109230661,False
8747,pmhieu111.eth,Wibu,56,CAKE,False,1690546963,13,13,279775,0.9353863745022585,False
8748,onesol.eth,sosol,1,ssol,False,1643981630,13,6,279788,0.9354298380814507,False
8749,superu.eth,Superdive,1,dive,False,1643992249,13,20,279801,0.935473301660643,False
8750,rchaindao.eth,RChain DAO,1,RDAO,False,1648908506,13,40,279814,0.9355167652398354,False
8751,ronaldo1993.eth,rgsrfxgf,42161,ARB,False,1691873635,13,5,279827,0.9355602288190277,False
8752,coin28.eth,test3,1,ETH,True,1691124889,13,0,279840,0.9356036923982199,False
8753,commonspacetester.eth,Common Test Space,1,VOTE,False,1705002088,13,12,279853,0.9356471559774123,False
8754,potatozbro.eth,Good vote,1,VOTE,False,1691868737,13,9,279866,0.9356906195566046,False
8755,lvivlv.eth,berachain,1,VOTE,False,1708202791,13,94,279879,0.935734083135797,False
8756,tayonarat.eth,GOSEGU LOVE,1,VOTE,False,1708045993,13,26,279892,0.9357775467149893,False
8757,bybitethbtc.eth,Sega,1,VOTE,False,1711889914,13,1,279905,0.9358210102941815,False
8758,pathvote.eth,PathDAO,137,PATH,False,1639567972,13,92,279918,0.9358644738733739,False
8759,48888888888.eth,Semya,1,VOTE,True,1690754295,13,14,279931,0.9359079374525662,False
8760,malt001.eth,Malt DAO,1,ETH,False,1637379275,13,7,279944,0.9359514010317586,False
8761,diogoj.eth,Recursos Regenerativos,10,VOTE,False,1690854619,13,10,279957,0.9359948646109508,False
8762,100governance.eth,The 100 Club,1,100c,False,1649852984,13,3,279970,0.9360383281901431,False
8763,adex.eth,AdEx,1,ADX,False,1626461592,13,14,279983,0.9360817917693355,False
8764,dongdo.eth,Labdao,1,USDA,False,1639415205,13,14,279996,0.9361252553485278,False
8765,0xppen.eth,web3network,1,VOTE,False,1708176804,13,1,280009,0.93616871892772,False
8766,guizhoumaotai.eth,CryptoCatDao,1,USDT,False,1637392533,13,114,280022,0.9362121825069124,False
8767,tipsycoin.eth,TipsyCoin,56,$tipsy,False,1644590448,13,10,280035,0.9362556460861047,False
8768,dsla.eth,DSLA Protocol,1,ASTRO,False,1649699693,13,100,280048,0.9362991096652971,False
8769,vitadao-test.eth,Inactive,4,VITA,True,1637525555,13,5,280061,0.9363425732444893,False
8770,duloti-peopledao.eth,LittlePandaTest,1,PANDA,False,1644285092,13,43,280074,0.9363860368236816,False
8771,enchan.eth,Enchan,43114,EN,False,1643209105,13,1,280087,0.936429500402874,False
8772,noneusay.eth,monm,1,VOTE,False,1697561351,13,1,280100,0.9364729639820663,False
8773,binggo.eth,GM,1,VOTE,False,1665224306,13,14,280113,0.9365164275612585,False
8774,usualmoney.eth,Usual,1,USUVOTE,False,1738674906,13,140,280126,0.9365598911404509,False
8775,0vix-protocol.eth,0VIX Protocol,137,preVIX,False,1684080911,13,477,280139,0.9366033547196432,False
8776,tranmer.eth,BCard Community Space,1,BANK,True,1732561062,13,3,280152,0.9366468182988356,False
8777,zerozero.eth,zerozero DAO,1,00,False,1659369244,13,1043,280165,0.9366902818780278,False
8778,westi.eth,West DAO,1,VOTE,False,1691242118,13,16,280178,0.9367337454572201,False
8779,dillchen.eth,Testing For Me,1,FWB,False,1684183690,13,1,280191,0.9367772090364125,False
8780,nartio.eth,Moer Test,1,VOTE,False,1688214874,13,1,280204,0.9368206726156048,False
8781,voltagefinance.eth,Voltage Finance,122,VOLT,False,1644179106,13,468,280217,0.936864136194797,False
8782,kalimovairina.eth,saramana,1,VOTE,False,1708237752,13,2,280230,0.9369075997739894,False
8783,zeeyuu.eth,NanhuDAO,1,VOTE,False,1690620342,13,11,280243,0.9369510633531817,False
8784,ebaratech.eth,TEST-DAO,1,VOTE,False,1703355633,13,8,280256,0.9369945269323741,False
8785,moonshot-dao.eth,Moonshot DAO,1,MOON,False,1647205311,13,5,280269,0.9370379905115663,False
8786,ifreedev.eth,LIVEART101,56,Pass,False,1658488931,13,5,280282,0.9370814540907586,False
8787,testdemo.testsnap.eth,E2ETwo,1,TEST2,False,1646900118,13,2,280295,0.937124917669951,False
8788,new.joints.eth,NEWDAO,42161,ETH,False,1687569026,13,19,280308,0.9371683812491433,False
8789,yamanote-fund.eth,Yamanote-sen 山手線,1,YMNT,False,1677187213,13,20,280321,0.9372118448283355,False
8790,202002022020.eth,lumao8,56,usdt,False,1652085070,13,77,280334,0.9372553084075279,False
8791,xrpchain.eth,maskDAO,1,ETH,False,1637467399,13,66,280347,0.9372987719867202,False
8792,daddyku.eth,test,1,eth,False,1712147489,13,11,280360,0.9373422355659126,False
8793,lamborghinimetaverse.eth,Gitcoin mnt,137,VOTE,False,1709025996,13,13,280373,0.9373856991451048,False
8794,lnrdao.eth,Lunar DAO,56,LNR,False,1666139760,13,247,280386,0.9374291627242971,False
8795,morosnet.eth,MOROS NET Grants,1,MOROS,False,1700720504,13,85,280399,0.9374726263034895,False
8796,202002020202.eth,lumao7,56,usdt,False,1652084321,13,76,280412,0.9375160898826818,False
8797,virtuswapdao.eth,VirtuSwapDAO,137,veVRSW,False,1674471959,13,30,280425,0.937559553461874,False
8798,ecollective.eth,Ecollective,1,ECO,False,1674719774,13,32,280438,0.9376030170410664,False
8799,criptote4.eth,Criptote4,1,VOTE,False,1696872243,13,12,280451,0.9376464806202587,False
8800,shibusociety.eth,SHIBU Society DAO,1,KBLE,False,1684621370,13,3,280464,0.9376899441994511,False
8801,lightchain.ai,LightchainAI,1,LCAI,False,1756142887,13,218,280477,0.9377334077786433,False
8802,bareysho.eth,Bareysho,1,VOTE,False,1690910052,13,12,280490,0.9377768713578356,False
8803,juslik.eth,GTC Hodlers club,1,GTC,False,1689102978,13,50,280503,0.937820334937028,False
8804,vestafinance.eth,Vesta,42161,VSTA,False,1657058471,13,28149,280516,0.9378637985162203,False
8805,xiaoamiao.eth,dfvgeg770,1,VOTE,False,1688370747,13,11,280529,0.9379072620954126,False
8806,528794.eth,bnc  toupiao,1,VOTE,False,1709017161,13,47,280542,0.9379507256746049,False
8807,nineswords.eth,TrustGogo,1,eee,False,1706877797,13,24,280555,0.9379941892537972,False
8808,hectagon.eth,Hectagon,56,Governance Point,False,1654577305,13,66,280568,0.9380376528329896,False
8809,realsatoshinet.eth,Mysterious Oriental Organization,1,VOTE,False,1689789403,13,19,280581,0.9380811164121818,False
8810,desdev.eth,group 1,56,BNB,True,1707804399,13,3,280594,0.9381245799913741,False
8811,peopletoken.eth,PEOPLE DAO,1,PEOPLE,False,1637742259,13,114,280607,0.9381680435705665,False
8812,iuliuthewolf.eth,ZkSync Airdrop,324,ETH,False,1704133882,13,97,280620,0.9382115071497588,False
8813,ohania.eth,Omega network,137,VOTE,False,1696583887,13,7,280633,0.9382549707289511,False
8814,tinygames.eth,Tiny World,56,veTINC,False,1670401228,13,78,280646,0.9382984343081434,False
8815,ebdao.eth,Early Believers DAO,43114,MNA,False,1654878544,13,5,280659,0.9383418978873357,False
8816,sell.freesubs.eth,SELLDA0,42161,ETH,False,1687510369,13,1,280672,0.9383853614665281,False
8817,rabbywallet.eth,rabbywallet,1,RABBY,False,1647777101,13,30,280685,0.9384288250457203,False
8818,tiledao.eth,TileDAO,1,TILE,False,1628717894,13,13,280698,0.9384722886249126,False
8819,governance.qredo.eth,Open Custody Protocol (x Qredo),1,OPEN,False,1689761315,13,8465,280711,0.938515752204105,False
8820,aded4yo.eth,Zksync wallet abstraction,1,VOTE,False,1709012178,13,17,280724,0.9385592157832973,False
8821,metaapesnft.eth,bnb,324,eth,False,1690906230,13,5,280737,0.9386026793624896,False
8822,sanitoken.eth,SANIN,1,TAIL,False,1658881520,13,14,280750,0.9386461429416819,False
8823,zhuwa.eth,zhuwa,137,MATIC,False,1645774394,13,2,280763,0.9386896065208742,False
8824,blubiro.eth,koldobina,1,VOTE,False,1709058380,13,0,280776,0.9387330701000666,False
8825,amtms.eth,amtfs,1,MATIC,False,1669196098,13,1,280789,0.9387765336792588,False
8826,sieunhancam.eth,ABCV,137,ETH,False,1689478139,13,7,280802,0.9388199972584511,False
8827,mistnft.eth,2933,1,BAL,False,1697445758,13,9,280815,0.9388634608376435,False
8828,battleflygamedao.eth,BattleFly DAO,42161,gFLY,False,1668488287,13,68,280828,0.9389069244168358,False
8829,wow25cm.eth,peace_dao,1,VOTE,False,1690958263,13,20,280841,0.9389503879960281,False
8830,mikmikmik.eth,dsfsdf,1,eth,False,1690664890,13,1,280854,0.9389938515752204,False
8831,lingqian.eth,chaoyouhui,56,CAKE,False,1637486337,13,30,280867,0.9390373151544127,False
8832,chapter1.eth,ChaosSpaces,1,ETH,False,1637492158,13,1,280880,0.9390807787336051,False
8833,hawser.eth,hawser DAO,1,VOTE,False,1700550086,13,0,280893,0.9391242423127973,False
8834,bandan.eth,Trillion $ Net Worth,1,VOTE,False,1690686307,13,16,280906,0.9391677058919896,False
8835,080168.eth,passport032,1,VOTE,False,1689445120,13,22,280919,0.939211169471182,False
8836,oftenfrequent.eth,Chimo,69,CHI,False,1652360664,13,5,280932,0.9392546330503743,False
8837,trader-crypto.eth,Polygon 4 ever,1,MATIC,False,1711266166,13,12,280945,0.9392980966295666,False
8838,bytedefi.eth,FamilyDAO,1,FACAI,False,1661249634,13,17,280958,0.9393415602087589,False
8839,ybaby.eth,yearn (old),1,YFI,False,1616603492,13,4097,280971,0.9393850237879512,False
8840,helpen.eth,Helpen,137,BAL,True,1658166786,13,0,280984,0.9394284873671436,False
8841,amiwrong.eth,Degen DAO,324,VOTE,True,1707121006,13,5,280997,0.9394719509463358,False
8842,icp.freesubs.eth,ICPDAO,42161,ETH,False,1687568644,13,2,281010,0.9395154145255281,False
8843,whitewolf.cryptowithrahul.eth,whitewolfnew,1,VOTE,False,1707541538,13,7,281023,0.9395588781047205,False
8844,dao1.eth,DAO1,1,DAO1,False,1621961127,13,8,281036,0.9396023416839128,False
8845,gabrielkent221.eth,Phoenix Network,324,ETH,False,1698066146,13,2,281049,0.9396458052631051,False
8846,我只想赚钱.eth,888,1,MATIC,False,1689133344,13,5,281062,0.9396892688422974,False
8847,m9ce8.eth,die dao,1,ARB,False,1706522826,13,9,281075,0.9397327324214897,False
8848,dubdogz.eth,roeder,1,VOTE,True,1707691003,13,10,281088,0.9397761960006821,False
8849,eqvilibrium.eth,Balance,1,VOTE,False,1711261404,13,19,281101,0.9398196595798743,False
8850,miladinco.eth,Miladinco,1,VOTE,False,1688717870,13,53,281114,0.9398631231590666,False
8851,xiaotaozi.eth,xcdf,1,LINK3,False,1689164330,13,22,281127,0.939906586738259,False
8852,arcx.eth,ARCx Governance Voting,1,ARCx,False,1616642701,13,132,281140,0.9399500503174513,False
8853,2023a9.eth,A9DAO,1,VOTE,False,1659089585,13,4,281153,0.9399935138966437,False
8854,dzoo.eth,DegenZoo,56,DZOO,False,1681726709,13,64,281166,0.9400369774758359,False
8855,520crypto.eth,lumao10,56,usdt,False,1652086207,13,78,281179,0.9400804410550282,False
8856,eos.freesubs.eth,EOSDAO,42161,ETH,False,1687568644,13,3,281192,0.9401239046342206,False
8857,apollofi.eth,65456,1,matic,False,1690987087,13,1,281205,0.9401673682134128,False
8858,ellyhelena.eth,Helena Dao,1,VOTE,False,1687552445,13,11,281218,0.9402108317926052,False
8859,tradecoinviet.eth,Coinlist Viet Nam,1,VOTE,False,1691042288,13,6,281231,0.9402542953717975,False
8860,武汉外国语学校.eth,Probe,1,eth-banlance,False,1709691279,13,21,281244,0.9402977589509898,False
8861,m.club.eth,mCLUB,1,mCLUB,False,1628054660,13,38,281257,0.9403412225301822,False
8862,unirita2023ie03.eth,UNIRITA2023IE03,137,UNI,True,1696056454,13,2,281270,0.9403846861093744,False
8863,buy-dao.eth,test,324,eth,False,1688577921,13,1,281283,0.9404281496885667,False
8864,thelucidplanet.eth,The Lucid Planet,1,Gazers,False,1646882943,13,31,281296,0.9404716132677591,False
8865,monicab.eth,Festival Crypto Winter DAO,1,MERGE,False,1711177230,13,7,281309,0.9405150768469513,False
8866,futakobayashi.eth,snapchan-test,137,cJPY,False,1686122108,13,4,281322,0.9405585404261437,False
8867,poll.daosquare.eth,DAOSquare DRC,1,RICE,True,1675070216,13,12,281335,0.940602004005336,False
8868,nameens.eth,Big Mack Show of GrinWich,1,MERGE,False,1711121894,13,6,281348,0.9406454675845283,False
8869,petshow.eth,DigitalFrontier,1,eth,False,1705740917,13,14,281361,0.9406889311637207,False
8870,etherfi-dao.eth,ether.fi,1,ETHFI,True,1709869270,13,8622,281374,0.9407323947429129,False
8871,arifjk80.eth,GeekLegion,1,VOTE,False,1705741239,13,13,281387,0.9407758583221052,False
8872,zksyncfanat.eth,Vladyslavcrypto,1,VOTE,False,1706971538,13,10,281400,0.9408193219012976,False
8873,037620.eth,Holly Thompson,1,FUNPASS,False,1688452482,13,17,281413,0.9408627854804898,False
8874,metapioneersdao.eth,MetaPioneers,56,VeMPI,False,1683192185,13,24,281426,0.9409062490596822,False
8875,amatsumikaboshi.eth,Mikaboshi DAO,1,MIKA,False,1671832281,13,126,281439,0.9409497126388745,False
8876,dappwave.eth,zksync community dao,324,nft,False,1698289366,13,187,281452,0.9409931762180668,False
8877,rkcrypto.eth,NFTs Brawl,1,Matic,True,1690725195,13,3,281465,0.9410366397972592,False
8878,futureearth101.eth,huype,1,VOTE,False,1706843105,13,1,281478,0.9410801033764514,False
8879,deepy.eth,TokenTalk,1,BAL,False,1705743776,13,13,281491,0.9411235669556437,False
8880,iiiim.eth,y17,1,VOTE,False,1687469662,13,2,281504,0.9411670305348361,False
8881,finnexus,FinNexus,1,FNX,False,1620456748,13,0,281517,0.9412104941140284,False
8882,gasclub.eth,GasClub,137,GT,False,1651840175,13,5,281530,0.9412539576932207,False
8883,zibar.eth,The Baby DragonX Governance Nest,1,BDX,False,1709223296,13,1,281543,0.941297421272413,False
8884,mehran0191.eth,test.mehran,1,VOTE,True,1707370571,13,1,281556,0.9413408848516053,False
8885,fpis.eth,FPI,1,FPIS,False,1675442902,13,39,281569,0.9413843484307977,False
8886,lightofhope.eth,LIGHT OF HOPE,1,SAFE,False,1741298383,13,7,281582,0.9414278120099899,False
8887,lifewithapotato.eth,PotatoDAO,4,TOTS,False,1651823642,13,4,281595,0.9414712755891822,False
8888,habeco.eth,Habeco network,1,ETH,False,1697806705,13,16,281608,0.9415147391683746,False
8889,elbrys🏔.eth,Elbrys,42161,ETH,True,1710866400,13,17,281621,0.9415582027475669,False
8890,aerwynananniex.eth,testet,1,VOTE,False,1708926240,13,10,281634,0.9416016663267592,False
8891,decentralizedgame.eth,HWAN,1,USDT,False,1633762264,13,5,281647,0.9416451299059515,False
8892,birdlaws.eth,Bird Law,1,RFBTC,False,1629504139,13,6,281660,0.9416885934851438,False
8893,contrax.eth,Contrax Finance,1,xTRAX,False,1702326437,13,56,281673,0.9417320570643362,False
8894,wakandainu.eth,Wakanda Inu Ecosystem,56,WKD-INU,False,1635896625,13,80,281686,0.9417755206435284,False
8895,svc002.eth,SV F2,137,SVC002,True,1642184947,13,9,281699,0.9418189842227207,False
8896,koios.eth,Koios,137,Titan,False,1615725731,13,182,281712,0.9418624478019131,False
8897,linnschoen.eth,IvoryWay,1,VOTE,False,1705732011,13,13,281725,0.9419059113811054,False
8898,sales.freesubs.eth,SAFEDAO,42161,ETH,False,1687510079,13,1,281738,0.9419493749602977,False
8899,aaiss.eth,shenbaise,1,VOTE,False,1670478844,13,11,281751,0.94199283853949,False
8900,magmaman.eth,Magma network DAO,1,VOTE,True,1662285410,13,10,281764,0.9420363021186823,False
8901,stp.eth,AWE Network,8453,AWE,False,1717992763,13,1023,281777,0.9420797656978747,False
8902,izzyxoxo.eth,GenesisWave,1,eth,False,1705733795,13,14,281790,0.9421232292770669,False
8903,cyberq.eth,Kool Network,1,eth,False,1705734660,13,13,281803,0.9421666928562592,False
8904,miaou.eth,Starry,1,star,False,1642180809,13,32,281816,0.9422101564354516,False
8905,coolbird.eth,Pinnacle High,1,BAL,False,1705736420,13,13,281829,0.9422536200146439,False
8906,saphiraflys.eth,Eragon the First,1,VOTE,False,1707847742,13,1,281842,0.9422970835938362,False
8907,loan.freesubs.eth,LOANDAO,42161,ETH,False,1687568787,13,1,281855,0.9423405471730285,False
8908,catrun.eth,ChainCornerForU,1,BAL,False,1705739743,13,14,281868,0.9423840107522208,False
8909,ivkon.eth,Web3 User Reputation,1,MATIC,False,1707852892,13,12,281881,0.9424274743314132,False
8910,plrdao.eth,Pillar DAO,137,DAA,False,1695658905,13,10,281894,0.9424709379106054,False
8911,saiitoshi.eth,saitoshi,1,ETH,False,1688458869,13,11,281907,0.9425144014897978,False
8912,blastupio.eth,BlastUP,81457,BLASTUP,False,1722950622,13,353,281920,0.9425578650689901,False
8913,baiyc.eth,Bored AI Yacht Club,1,BAIYC,False,1654294336,13,9,281933,0.9426013286481824,False
8914,mouyu.eth,mouyu,1,VOTE,False,1688304113,13,1,281946,0.9426447922273747,False
8915,guanjianci.eth,flshspace,1,VOTE,False,1688195964,13,0,281959,0.942688255806567,False
8916,helixstar.eth,WeekGame,1,VOTE,False,1705737593,13,13,281972,0.9427317193857593,False
8917,applepen.eth,ANS Union,1,VOTE,False,1705739205,13,13,281985,0.9427751829649517,False
8918,liquiddriver.eth,Liquid Driver,250,xLQDR,False,1634569098,13,731,281998,0.9428186465441439,False
8919,liberofinancial.eth,Libero/Libera Financial,250,xfLibero,False,1646391431,13,898,282011,0.9428621101233363,False
8920,tokenpocketwallet.eth,Tpunks,1,ETH,False,1633759163,13,6,282024,0.9429055737025286,False
8921,0xmillio.eth,Awesome,1,MATIC,False,1719233354,13,1,282037,0.9429490372817209,False
8922,jiangshan1222.eth,Atmos Chapter 02,1,EXORDIUM-02,False,1705208507,12,4,282049,0.9429891575086676,False
8923,zk0knowledge.eth,ZeroKnowledge,1,VOTE,False,1706335750,12,8,282061,0.9430292777356144,False
8924,kbk.eth,GdnetDAO,1,VOTE,False,1702312011,12,0,282073,0.9430693979625612,False
8925,t-seriesbhaktisagar.eth,AndersonField1,1,RHC-DAO,False,1669789189,12,18,282085,0.943109518189508,False
8926,yakomasi.eth,Good Job,1,VOTE,False,1707128029,12,1,282097,0.9431496384164546,False
8927,livedollar.eth,DUCKDAO,137,MATIC,False,1641469293,12,2,282109,0.9431897586434014,False
8928,nfbeez.eth,NFBeez,100,NFB,False,1641869811,12,85,282121,0.9432298788703481,False
8929,171688.eth,NIUHUI,42161,ARB,False,1688701856,12,6,282133,0.9432699990972949,False
8930,tie00.eth,polygon mainnet,1,KLG,False,1690664784,12,11,282145,0.9433101193242417,False
8931,victhorrr.eth,Victhor run test,1,VOTE,False,1707142864,12,5,282157,0.9433502395511884,False
8932,kuiclub.eth,Kui Club,1,KuiClub,False,1661175573,12,1931,282169,0.9433903597781351,False
8933,samoswap.eth,SamoPup,1,SAMOZ,False,1621597434,12,1,282181,0.9434304800050819,False
8934,peotor.eth,撸友之家,1,eth,False,1690685588,12,16,282193,0.9434706002320287,False
8935,nb218.eth,三八妇女节,1,vote,False,1691214821,12,1,282205,0.9435107204589754,False
8936,quirkadelic.eth,X Network,137,VOTE,False,1688692358,12,6,282217,0.9435508406859221,False
8937,somnusmaybecoco.eth,maybecoco,1,VOTE,False,1691291472,12,11,282229,0.9435909609128689,False
8938,gaohu0425.eth,ATMOS COMIC 01,1,EXORDIUM-01,False,1705218917,12,0,282241,0.9436310811398156,False
8939,blocouncil.eth,blocouncil,97,ONI,True,1640595521,12,8,282253,0.9436712013667624,False
8940,sixsechszes-666.eth,666-666,1,VOTE,False,1691279647,12,1,282265,0.9437113215937092,False
8941,sukigaku.eth,🌸私立好ヶ丘女子高等学校「SUKIGAKU」,1,投票権,False,1679467862,12,73,282277,0.9437514418206558,False
8942,buyerbuyer.eth,April Buyer Referral Program,56,APRIL,True,1624286906,12,0,282289,0.9437915620476026,False
8943,melindamelindamelindamelindamelindamelinda.eth,cankiki,1,MATIC,False,1688193705,12,12,282301,0.9438316822745494,False
8944,theheartproject.eth,The Heart Project,1,HEARTS,False,1641431074,12,106,282313,0.9438718025014962,False
8945,beingrich.eth,Test Votes,1,VOTE,False,1680046406,12,32,282325,0.9439119227284429,False
8946,325152.eth,fsdsd,137,eth,False,1688187373,12,0,282337,0.9439520429553897,False
8947,mountaindao.eth,mountainDAO,1,MTDR,False,1641172185,12,57,282349,0.9439921631823364,False
8948,789072.eth,789072,1,eth,False,1691309304,12,1,282361,0.9440322834092831,False
8949,celopg.eth,Celo Public Goods,42220,stCELO,False,1706545662,12,108,282373,0.9440724036362299,False
8950,564324.eth,555555,1,ETH,False,1690696412,12,2,282385,0.9441125238631767,False
8951,zulurr.eth,Bar,1,VOTE,False,1697644010,12,11,282397,0.9441526440901234,False
8952,altrucoin.eth,Altruism Protocol,56,ALTRUCOIN,False,1620239165,12,37,282409,0.9441927643170701,False
8953,kurukuru.eth,kurukuruDAO,1,VOTE,False,1690791982,12,9,282421,0.9442328845440169,False
8954,_waxtep.eth,DeFI,1,AGI,False,1691343839,12,6,282433,0.9442730047709637,False
8955,0xlow.eth,0xlowrider,1,VOTE,False,1703849842,12,11,282445,0.9443131249979104,False
8956,queeneva.eth,queeneva,1,ETH,False,1690795232,12,1,282457,0.9443532452248572,False
8957,devrelations.eth,Dev Relations,137,DVRL,False,1635805050,12,9,282469,0.9443933654518039,False
8958,10000520.eth,lumao9,56,usdt,False,1652085394,12,75,282481,0.9444334856787506,False
8959,coin,Coin Artist,1,COIN,False,1620456729,12,1,282493,0.9444736059056974,False
8960,svbftx.eth,Cryptophilr,1,eth,False,1710425955,12,26,282505,0.9445137261326442,False
8961,solarwhisper.eth,Kaleidoscope,1,VOTE,False,1705681315,12,12,282517,0.9445538463595909,False
8962,vincevega.eth,Snaps Space,1,VOTE,False,1712518629,12,14,282529,0.9445939665865376,False
8963,autometafi.eth,InMathWeTrust,1,IMWT,False,1651854435,12,410,282541,0.9446340868134844,False
8964,hariharjai.eth,AlphaAdvance,1,BAL,False,1705732227,12,12,282553,0.9446742070404311,False
8965,silvertide.eth,MagicBall,1,Bal,False,1705735209,12,13,282565,0.9447143272673779,False
8966,erlindaerlindaerlindaerlindaerlindaerlinda.eth,canddddf,1,MATIC,False,1688453079,12,13,282577,0.9447544474943247,False
8967,aagjeieven.eth,Avalon Project,1,Bal,False,1705738414,12,13,282589,0.9447945677212715,False
8968,jerando.eth,Rate limit DAO,1,VOTE,False,1688304328,12,1,282601,0.9448346879482181,False
8969,jiada.eth,jiada,1,VOTE,False,1688302713,12,1,282613,0.9448748081751649,False
8970,foodiefiesta.eth,BitMosaic,1,VOTE,False,1691061917,12,11,282625,0.9449149284021117,False
8971,cloudshow.eth,Adaoo,1,VOTE,False,1705741945,12,12,282637,0.9449550486290584,False
8972,tabinft.eth,TabiNft,137,VOTE,False,1686134578,12,17,282649,0.9449951688560052,False
8973,stakeborgdao.eth,Construct,1,vSTANDARD,False,1637927553,12,147,282661,0.9450352890829519,False
8974,bunsu.eth,ぶんす,1,KISARAGI BADGE,False,1688298953,12,1,282673,0.9450754093098986,False
8975,icedao.eth,ICE DAO,43114,GLAZE,False,1638784014,12,100,282685,0.9451155295368454,False
8976,_carlo.eth,EXPOSIOCION PSH MAKER,1,MATIC,False,1712460947,12,0,282697,0.9451556497637922,False
8977,thethirdworld.eth,ThethirdworldDAO,1,VOTE,False,1678190792,12,14,282709,0.945195769990739,False
8978,mavstych.eth,Test ,1,XP,False,1686407482,12,4,282721,0.9452358902176856,False
8979,dimarik.eth,Vihino DAO,1,VOTE,False,1662227284,12,10,282733,0.9452760104446324,False
8980,4youkill.eth,dggdfgd,1,VOTE,False,1705756129,12,7,282745,0.9453161306715792,False
8981,lufang.eth,janfeng,1,VOTE,False,1678780787,12,4,282757,0.9453562508985259,False
8982,bdudao.eth,BDU,100,DCASH,False,1635688626,12,20,282769,0.9453963711254727,False
8983,zheng.585588.eth,wiiy45540,1,eth,False,1691166546,12,2,282781,0.9454364913524194,False
8984,kiyocrypt.eth,kiyo.dao,1,VOTE,True,1688385243,12,3,282793,0.9454766115793661,False
8985,movek.eth,Movek,1,VOTE,False,1688424337,12,0,282805,0.9455167318063129,False
8986,bulldogtalkclub.eth,Bulldog DAO,1,BULLDOG,False,1652523070,12,83,282817,0.9455568520332597,False
8987,cavabangaas.eth,Testing,1,VOTE,False,1707230294,12,2,282829,0.9455969722602064,False
8988,788655.eth,rensun,1,VOTE,False,1690970443,12,7,282841,0.9456370924871532,False
8989,revocationscommittee.eth,DCL DAO Revocations Committee,137,VOTE,False,1684857846,12,3,282853,0.9456772127140999,False
8990,dinodino.eth,ZhangZhe-Dao,56,JZM,False,1638234351,12,12,282865,0.9457173329410467,False
8991,eth18.eth,eth123,1,MATIC,False,1667094151,12,4,282877,0.9457574531679934,False
8992,pi628.eth,Pi Network  DAO,1,Pi Coin,False,1638173294,12,14,282889,0.9457975733949402,False
8993,tikitrade.eth,Jimbei66,324,ETH,False,1690958466,12,11,282901,0.945837693621887,False
8994,musharka.eth,Musharka,5,MSC,False,1652715579,12,4,282913,0.9458778138488336,False
8995,0x50x.eth,bxz,1,VOTE,False,1685124019,12,13,282925,0.9459179340757804,False
8996,manakk.eth,daodao,1,USDC,False,1690957953,12,100,282937,0.9459580543027272,False
8997,renaultalonso.eth,gffghgfhgf,1,vote,False,1690950356,12,0,282949,0.9459981745296739,False
